name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
chicago,2023-05-21,26.6,12.2,19.4,26.6,12.2,19.4,4.9,40.6,0,0,0,,0,0,33.5,20.3,213,1020.2,16.3,16,202,17.4,9,10,2023-05-21T05:25:09,2023-05-21T20:09:45,0.07,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-05-22,27.3,13,20.8,26.5,13,20.7,5.5,39.4,0,0,0,,0,0,36.3,24.4,96.4,1019.4,41.3,16,161.2,13.9,8,10,2023-05-22T05:24:20,2023-05-22T20:10:42,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-05-23,28.7,15.6,22.3,27.4,15.6,21.9,6.6,38.3,0,0,0,,0,0,38.9,22.5,101.8,1018.9,13.8,16,158.9,13.6,7,10,2023-05-23T05:23:34,2023-05-23T20:11:37,0.13,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-05-24,20,12.3,16.7,20,12.3,16.7,7.5,54.8,0,0,0,,0,0,53.6,29.8,25.9,1021.2,37.5,16,174,15,8,10,2023-05-24T05:22:49,2023-05-24T20:12:32,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-05-25,15.9,9.7,12.4,15.9,7,12.3,0.6,44.9,0,0,0,,0,0,41,26.1,52.7,1025.5,48.1,16,154.3,13.3,7,10,2023-05-25T05:22:07,2023-05-25T20:13:25,0.2,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-05-26,20.6,9.3,15.1,20.6,8.2,14.9,1.2,42.6,0,0,0,,0,0,35.3,18.9,43.4,1026.6,17.8,16,188.9,16.4,9,10,2023-05-26T05:21:26,2023-05-26T20:14:18,0.23,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-05-27,22,8.9,16.7,22,8.3,16.6,2.1,39.6,0,0,0,,0,0,37.1,22.2,55.8,1024.7,46.8,16,186.1,16,8,10,2023-05-27T05:20:47,2023-05-27T20:15:10,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-05-28,25.7,13.2,19.5,25.7,13.2,19.5,3.4,37.8,0,0,0,,0,0,35.3,21.8,50.2,1019.9,74.7,16,193.8,16.8,8,10,2023-05-28T05:20:10,2023-05-28T20:16:01,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-05-29,28,12.8,21.4,26.8,12.8,21.1,5.5,38.5,0,0,0,,0,0,29.5,17.5,56,1016,59.9,16,186.8,16.1,8,10,2023-05-29T05:19:35,2023-05-29T20:16:50,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-05-30,31.2,16.7,23.8,29.7,16.7,23.3,8.6,39.3,0,0,0,,0,0,31.7,22,74,1014.3,48.4,16,173.2,15,9,10,2023-05-30T05:19:02,2023-05-30T20:17:39,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-05-31,32,20.8,26,31.9,20.8,26.1,14.9,50.9,1.958,100,12.5,rain,0,0,51.5,18.8,162.6,1014.4,57.9,16,126.5,11.1,6,30,2023-05-31T05:18:31,2023-05-31T20:18:26,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-06-01,32,20.6,25.7,32,20.6,25.9,16.4,57.5,2.538,100,4.17,rain,0,0,47.3,21.9,108.6,1016.3,52.6,16,176.9,15.1,8,10,2023-06-01T05:18:02,2023-06-01T20:19:12,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-06-02,32,19.9,26.2,30.3,19.9,25.5,11.7,44.5,0,0,0,,0,0,33.5,19.6,62.1,1016.6,53.4,16,182.9,15.7,9,10,2023-06-02T05:17:35,2023-06-02T20:19:57,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-06-03,30.8,19.1,24.9,29.3,19.1,24.5,12.5,48.5,0,0,0,,0,0,35.3,25.9,31,1015.7,50.6,16,187.8,16.2,9,10,2023-06-03T05:17:10,2023-06-03T20:20:40,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-06-04,24.4,17.2,21.6,24.4,17.2,21.6,7.8,43.8,0,0,0,,0,0,37.1,20.5,48,1016.9,37.1,15.8,135.3,11.7,5,10,2023-06-04T05:16:47,2023-06-04T20:21:22,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-06-05,28.7,14.2,21.6,27.3,14.2,21.4,6.9,42.4,0,0,0,,0,0,29.5,19.8,42.5,1017,50.9,15.9,129.8,11.3,9,10,2023-06-05T05:16:27,2023-06-05T20:22:03,0.56,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-06-06,24.9,16.6,20.3,24.9,16.6,20.3,10.5,53.7,0.423,100,8.33,rain,0,0,42.5,25.2,25.2,1013.9,86.1,14.4,81.6,6.9,4,10,2023-06-06T05:16:08,2023-06-06T20:22:43,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"E1098,72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-06-07,23.1,14.8,18.6,23.1,14.8,18.6,6.6,48.1,0,0,0,,0,0,46.6,28.7,28.3,1011.8,36.3,15.2,161.3,13.9,8,10,2023-06-07T05:15:51,2023-06-07T20:23:20,0.63,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-06-08,23.2,12.7,18.1,23.2,12.7,18.1,5,45.5,0,0,0,,0,0,38.9,22.4,23.9,1012.4,4.8,16,172.8,14.9,8,10,2023-06-08T05:15:36,2023-06-08T20:23:57,0.66,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-06-09,25.8,12.5,20,25.8,12.5,20,4.8,38.7,0,0,0,,0,0,30.1,17.9,61.8,1012.3,14,16,177.2,15.2,9,10,2023-06-09T05:15:24,2023-06-09T20:24:31,0.7,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-06-10,29.8,16.3,23.8,28.1,16.3,23.3,5.4,31.7,0,0,0,,0,0,36.5,16.5,224.4,1008.4,47.7,16,170.3,14.7,9,10,2023-06-10T05:15:13,2023-06-10T20:25:05,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-06-11,22.2,11.7,14.3,22.2,11.7,14.3,10.5,78.5,1.453,100,37.5,rain,0,0,54.3,36.8,14.1,1009.1,98.9,15.6,22.5,1.9,1,10,2023-06-11T05:15:05,2023-06-11T20:25:36,0.77,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-06-12,20.2,10.5,15.5,20.2,10.5,15.5,5.2,52.1,0,0,0,,0,0,50.3,28.8,325.8,1010.1,83.4,16,100.5,8.5,5,10,2023-06-12T05:14:59,2023-06-12T20:26:06,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-06-13,18.5,13.7,16.1,18.5,13.7,16.1,11.9,76.9,13.233,100,62.5,rain,0,0,48.8,29.2,285,1003.5,94.4,13.9,45.2,3.7,3,10,2023-06-13T05:14:54,2023-06-13T20:26:34,0.84,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-06-14,22.6,15,18.5,22.6,15,18.5,13.8,74.6,0,0,0,,0,0,22.3,15.7,65.4,1004.4,84.3,15.9,68.7,5.8,4,10,2023-06-14T05:14:52,2023-06-14T20:27:00,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-06-15,26.8,12.6,18,27,12.6,18,12.3,70.1,0,0,0,,0,0,42.5,28.2,32.4,1006.4,68.6,13.4,118.3,10.1,6,10,2023-06-15T05:14:52,2023-06-15T20:27:25,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-06-16,19.1,11.9,15.1,19.1,11.9,15.1,10.3,73.8,0,0,0,,0,0,42.5,22.8,23.4,1013.9,61.3,16,52.8,4.4,2,10,2023-06-16T05:14:54,2023-06-16T20:27:48,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-06-17,25.7,12,19.2,25.7,12,19.2,10.7,60.2,0,0,0,,0,0,18.4,19.9,70.9,1014.5,15.2,13.5,168.2,14.5,8,10,2023-06-17T05:14:58,2023-06-17T20:28:08,0,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-06-18,29.2,16.4,22.7,28.1,16.4,22.5,11.5,51.8,0,0,0,,0,0,40.8,23.6,121.6,1009.8,60.2,14.6,141.5,12.2,7,10,2023-06-18T05:15:03,2023-06-18T20:28:27,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-06-19,29,17.8,23.8,28.1,17.8,23.5,12,49.8,0,0,0,,0,0,37.1,24.4,55.4,1011.3,58.2,15,136.5,11.8,8,10,2023-06-19T05:15:11,2023-06-19T20:28:44,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-06-20,28,16.4,23,27.7,16.4,22.9,12.1,51.8,0,0,0,,0,0,38.9,26.2,30.3,1016.2,4.8,15.9,145.3,12.4,8,10,2023-06-20T05:15:21,2023-06-20T20:29:00,0.08,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-06-21,30,18.8,24.3,29.9,18.8,24.4,15.3,58.4,0,0,0,,0,0,34.3,27.6,51.1,1018,9.6,16,146.4,12.8,8,10,2023-06-21T05:15:33,2023-06-21T20:29:13,0.11,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-06-22,28.8,20.2,24.3,28.4,20.2,24.2,13.5,52.1,0,0,0,,0,0,42.5,27,44.4,1015.7,51.3,16,170,14.7,8,10,2023-06-22T05:15:46,2023-06-22T20:29:24,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-06-23,28.9,19.9,24.4,28.1,19.9,24.2,12.3,47.8,0,0,0,,0,0,34.3,20.7,28.4,1013,48.1,14.2,148.4,12.9,8,10,2023-06-23T05:16:02,2023-06-23T20:29:33,0.18,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-06-24,32.6,18.7,26.1,31.5,18.7,25.9,14.1,49.2,0,0,0,,0,0,37.1,22.5,101.9,1011.2,29.3,15.9,167.2,14.4,9,10,2023-06-24T05:16:19,2023-06-24T20:29:40,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-06-25,30.2,20.4,24.1,31.3,20.4,24.3,17.4,68.8,27.41,100,41.67,rain,0,0,66.8,40.4,233.9,1003.1,80.3,14.7,122.8,10.4,6,60,2023-06-25T05:16:38,2023-06-25T20:29:46,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-06-26,23.6,20.4,22,23.6,20.4,22,16.6,72.3,0.239,100,8.33,rain,0,0,54,32.4,293.7,1003,93,13,50.2,4.3,4,10,2023-06-26T05:16:59,2023-06-26T20:29:49,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-06-27,23.9,18.6,20.7,23.9,18.6,20.7,12.7,61,0,0,0,,0,0,35.3,22.2,7.2,1011.1,95.2,4.1,87.5,7.6,4,10,2023-06-27T05:17:22,2023-06-27T20:29:50,0.31,Overcast,Cloudy skies throughout the day.,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-06-28,28.8,15.1,22.1,28.2,15.1,22,12.7,57,0,0,0,,0,0,33.5,20.9,121.7,1014.4,86,2.8,104.7,9.1,5,10,2023-06-28T05:17:47,2023-06-28T20:29:49,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-06-29,30.2,22.6,25.7,32.7,22.6,26.7,19.1,67.7,0.989,100,16.67,rain,0,0,51.8,20.1,187.2,1010.2,73.5,7.6,111,9.5,6,30,2023-06-29T05:18:13,2023-06-29T20:29:45,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-06-30,31.7,21.9,26.7,33.3,21.9,27.5,20.1,69.3,0.036,100,4.17,rain,0,0,39.4,24.5,238.1,1012,67.7,10.8,106,9.1,6,30,2023-06-30T05:18:41,2023-06-30T20:29:40,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-07-01,29,22.6,25.1,30.7,22.6,25.5,20.1,74.3,1.793,100,29.17,rain,0,0,29.5,13.6,277.4,1009.8,75.7,13.2,36.4,3,1,10,2023-07-01T05:19:10,2023-07-01T20:29:33,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-07-02,23.8,18.8,21,23.8,18.8,21,19.1,88.8,83.239,100,70.83,rain,0,0,37.1,23.8,10.9,1007,95.8,8.7,11.2,0.8,1,10,2023-07-02T05:19:42,2023-07-02T20:29:23,0.47,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-07-03,29.7,17.7,24,30,17.7,24,14.9,58.4,0,0,0,,0,0,22.3,17.1,27.7,1011.8,39.6,16,152.3,13.1,8,10,2023-07-03T05:20:14,2023-07-03T20:29:12,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-07-04,33,21,27.5,33.1,21,28,17.5,56.3,0,0,0,,0,0,29.5,20.3,236,1013.8,33.5,15.4,138.2,11.9,7,30,2023-07-04T05:20:48,2023-07-04T20:28:58,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-07-05,32.6,21.9,26.4,35.4,21.9,27.6,20.6,71.5,28.857,100,33.33,rain,0,0,62,24.4,203.4,1012.9,56.4,13.8,117.8,10.2,7,30,2023-07-05T05:21:24,2023-07-05T20:28:42,0.58,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-07-06,26.4,20.8,22.9,26.4,20.8,22.9,17.6,72.9,0,0,0,,0,0,33.5,19.7,35.4,1013.5,84.8,14.6,97.1,8.4,9,10,2023-07-06T05:22:01,2023-07-06T20:28:24,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-07-07,26.4,18.6,22.3,26.4,18.6,22.3,14.6,62.3,0.104,100,8.33,rain,0,0,29.5,19.9,59.4,1013.8,67.7,16,155.5,13.3,9,10,2023-07-07T05:22:40,2023-07-07T20:28:04,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-07-08,23.6,18.2,20.5,23.6,18.2,20.5,14.8,71.5,5.092,100,33.33,rain,0,0,25.9,18.2,8.5,1011.3,82.3,15,31.3,2.7,1,10,2023-07-08T05:23:20,2023-07-08T20:27:42,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-07-09,28.7,16.1,23,27.9,16.1,22.8,12.8,55.1,0,0,0,,0,0,31.7,15.2,309.1,1011.5,31.9,16,123.6,10.8,7,10,2023-07-09T05:24:01,2023-07-09T20:27:18,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-07-10,29.5,18.4,24.7,29.2,18.4,24.6,14.4,54.2,0,0,0,,0,0,36.6,22.4,233.1,1011.9,13.7,16,142.2,12.3,7,10,2023-07-10T05:24:43,2023-07-10T20:26:52,0.75,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-07-11,29.7,20.5,23.2,30.7,20.5,23.4,16.4,66,18.748,100,20.83,rain,0,0,109.1,29.3,171.8,1011.8,52.6,15.5,111.3,9.7,6,30,2023-07-11T05:25:27,2023-07-11T20:26:23,0.79,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-07-12,25.2,17.9,20.5,25.2,17.9,20.5,17.3,81.9,30.064,100,70.83,rain,0,0,50.3,29.5,144.5,1010.5,90.9,14.5,26.6,2.4,1,10,2023-07-12T05:26:12,2023-07-12T20:25:53,0.82,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-07-13,24.6,18.1,20.9,24.6,18.1,20.9,16.2,75.1,0.182,100,4.17,rain,0,0,35.3,13.6,314,1010.3,92,15.8,44.1,3.9,2,10,2023-07-13T05:26:58,2023-07-13T20:25:21,0.86,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-07-14,32.2,20.8,25.7,33.7,20.8,26.5,19.1,69.2,3.706,100,12.5,rain,0,0,71.5,36.6,239.6,1009.3,65.1,15.5,101.7,8.6,8,60,2023-07-14T05:27:45,2023-07-14T20:24:46,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-07-15,28.7,21.3,24.8,30.2,21.3,25.3,18.9,71.2,8.488,100,25,rain,0,0,44.7,20.9,252.4,1008.4,84.5,15.1,138,11.9,8,60,2023-07-15T05:28:33,2023-07-15T20:24:10,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-07-16,27,19.5,23.7,27.1,19.5,23.7,14.9,59.4,0,0,0,,0,0,37.1,26,263.7,1010.4,69.9,12.5,88.6,7.8,6,10,2023-07-16T05:29:22,2023-07-16T20:23:31,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-07-17,26.2,18.8,23,26.2,18.8,23,13,55.1,0,0,0,,0,0,37.1,22.7,283,1012,29,14.4,163.9,14.2,8,10,2023-07-17T05:30:12,2023-07-17T20:22:51,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-07-18,25.2,17.4,21.8,25.2,17.4,21.8,12.7,56.9,0,0,0,,0,0,33.5,17.7,51.7,1014.6,44.1,16,139,12,9,10,2023-07-18T05:31:03,2023-07-18T20:22:08,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-07-19,29.1,17.2,23.8,28.8,17.2,23.7,13.7,54.8,0,0,0,,0,0,22.3,13.7,174.3,1016.1,41.2,16,173.2,15.2,9,10,2023-07-19T05:31:55,2023-07-19T20:21:24,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-07-20,30.4,21.9,25.8,31.9,21.9,26.1,16.4,57.4,0,0,0,,0,0,48.9,30.3,281.9,1011.8,58.1,16,114.7,10,6,60,2023-07-20T05:32:47,2023-07-20T20:20:38,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-07-21,26.9,19.9,23,26.9,19.9,23,14.1,58.7,0,0,0,,0,0,31.7,17.5,23.7,1014.8,59.5,16,64.2,5.6,3,10,2023-07-21T05:33:41,2023-07-21T20:19:50,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-07-22,29.1,18,23.1,28.4,18,23,13.7,57.3,0.47,100,8.33,rain,0,0,38.9,21.4,267,1012.7,44.2,16,116.1,10,7,10,2023-07-22T05:34:35,2023-07-22T20:19:00,0.16,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-07-23,28.7,18.2,23.5,28.7,18.2,23.5,15.9,65.2,4.176,100,20.83,rain,0,0,41.1,18.8,286.9,1012.5,46.2,15.7,125.5,10.9,7,30,2023-07-23T05:35:30,2023-07-23T20:18:08,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-07-24,29.7,20.7,25.3,29.8,20.7,25.4,16.5,59.5,0,0,0,,0,0,22.3,15.9,68.4,1015.8,24.6,13.8,122.6,10.7,6,30,2023-07-24T05:36:25,2023-07-24T20:17:14,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-07-25,32.1,20.9,26.7,32.4,20.9,27.1,17.1,57.1,0,0,0,,0,0,37.1,19.5,193.5,1016.8,27.7,8.8,102.3,8.9,6,10,2023-07-25T05:37:22,2023-07-25T20:16:19,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-07-26,31.7,24,27.6,37.1,24,29.8,21.8,71.2,6.479,100,12.5,rain,0,0,59,20.9,214.7,1009.3,72.6,14.1,35.1,3.3,1,75,2023-07-26T05:38:18,2023-07-26T20:15:22,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-07-27,32.7,23.2,28.5,36.2,23.2,30.4,21.3,66.2,0,0,0,,0,0,29.5,18.3,105.1,1012.5,30.4,15.6,128.3,11,8,30,2023-07-27T05:39:16,2023-07-27T20:14:23,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-07-28,33.2,22.8,28.1,39.9,22.8,30.8,22.4,72.2,12.443,100,29.17,rain,0,0,60.2,33,230.5,1012.5,78.2,15.4,100.2,8.6,7,75,2023-07-28T05:40:13,2023-07-28T20:13:23,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-07-29,27.8,21,24.1,28.2,21,24.2,17.2,67.8,17.102,100,12.5,rain,0,0,66,33.3,11.7,1015.8,65,15.6,115.7,10,9,10,2023-07-29T05:41:12,2023-07-29T20:12:20,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,KPWK,74466504838"
chicago,2023-07-30,25.8,20.4,23.2,25.8,20.4,23.2,14.7,59.5,0,0,0,,0,0,38.9,22.4,36,1018,42.8,16,101.3,8.9,7,10,2023-07-30T05:42:10,2023-07-30T20:11:17,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-07-31,27.5,17.8,23.1,27.4,17.8,23.1,13.3,55.2,0,0,0,,0,0,33.5,16.7,80.9,1019.8,48.9,16,83.5,7.3,5,10,2023-07-31T05:43:10,2023-07-31T20:10:11,0.46,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-08-01,28.9,20.6,24.8,29.2,20.6,25,15.2,55.7,0,0,0,,0,0,31.7,18.3,214.8,1020.7,75.5,16,106.8,9.1,8,10,2023-08-01T05:44:09,2023-08-01T20:09:04,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
